Coop ToGo Zrich Neugasse,"Neugasse 50, Zrich",47.3827483,8.5296886,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJf5lp0hMKkEcRsh8jWpKbG5Q,8005,"Neugasse 50, 8005 Zrich, Switzerland",https://www.coop.ch/de/services/standorte-und-oeffnungszeiten/detail.html/5218/
Rampe21 - food cooperative,"Ausstellungsstrasse 21, Zrich",47.38150419999999,8.5369241,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJQ6FnTOULkEcRXY5Wtss4-8k,8005,"Ausstellungsstrasse 21, 8005 Zrich, Switzerland",https://grassrooted.ch/rampe21
Coop Supermarkt Zrich Universittstrasse,"Universittstrasse 73, Zrich",47.38252139999999,8.547810499999999,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJkzTA46CgmkcRdMqv-tjwERQ,8006,"Universittstrasse 73, 8006 Zrich, Switzerland",https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-universitaetstrasse/1838_POS
Coop Supermarkt Zrich Rigiplatz,"Universittstrasse 101, Zrich",47.3839571,8.5480634,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ6UrCT6CgmkcRc66BhyTAc04,8006,"Universittstrasse 101, 8006 Zrich, Switzerland",https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-rigiplatz/5019_POS
Coop Supermarkt Urdorf,"Birmensdorferstrasse 79, Urdorf",47.38488340000001,8.4222555,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJnxYqzCIMkEcRDDbR5DPSKIU,8902,"Birmensdorferstrasse 79, 8902 Urdorf, Switzerland",https://www.coop.ch/de/standorte/coop-supermarkt-urdorf/4866_POS
Migros Supermarkt,"Birmensdorferstrasse 87, Urdorf",47.3850391,8.4217389,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ1wh82yIMkEcRD-SIel5TORA,8902,"Birmensdorferstrasse 87, 8902 Urdorf, Switzerland",https://filialen.migros.ch/de/migros-supermarkt-urdorf-spitzacker
Coop Supermarkt Zrich Suteracher,"Am Suteracher 14, Zrich",47.389955,8.4720952,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ6bEo5eoLkEcRo5q89S3axQ8,8048,"Am Suteracher 14, 8048 Zrich, Switzerland",https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-suteracher/1227_POS
Coop Supermarkt Zrich Lindenplatz,"Lindenpl. 6, Zrich",47.3876386,8.4853846,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJeZIZA8kLkEcRrBtlVEevG5k,8048,"Lindenpl. 6, 8048 Zrich, Switzerland",https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-lindenplatz/4852_POS
Coop Supermarkt Zrich Altstetten,"Badenerstrasse 650, Zrich",47.3875672,8.4890135,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJeZIZA8kLkEcR6jYDL44vL-4,8048,"Badenerstrasse 650, 8048 Zrich, Switzerland",https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-altstetten/1907_POS
Coop Pronto Shop,"Hohlstrasse 560, Zrich",47.3909986,8.489169,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJQcDww7cLkEcRsYKZzJ28k90,8048,"Hohlstrasse 560, 8048 Zrich, Switzerland",https://www.coop-pronto.ch/de/standort/zuerich-hohlstrasse/
Coop Supermarkt Zrich Letzipark,"Baslerstrasse 50, Zrich",47.3859855,8.499333,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJyRiXxDQKkEcRDb6eO6wEZmg,8066,"Baslerstrasse 50, 8066 Zrich, Switzerland",https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-letzipark/1983_POS
Coop,"Hohlstrasse 461, Zrich",47.3872813,8.4984865,"['gas_station', 'supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJIRaoKTUKkEcRQUaW6jdZfME,8048,"Hohlstrasse 461, 8048 Zrich, Switzerland",https://www.coop-pronto.ch/de/standort/zuerich-letzipark/
Coop Bau+Hobby Zrich Letzipark,"Baslerstrasse 50, Zrich",47.3870263,8.4996428,"['furniture_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']",ChIJ7-A0MDEKkEcRAaRifaIjC8U,8066,"Baslerstrasse 50, 8066 Zrich, Switzerland",https://www.bauundhobby.ch/standorte/zuerich/s/3299_POS
Coop Vitality Zrich Letzipark,"Baslerstrasse 50, Zrich",47.3875611,8.497703399999999,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",ChIJzVY32zQKkEcReeKHBI3yASA,8066,"Baslerstrasse 50, 8066 Zrich, Switzerland",https://www.coopvitality.ch/de/4516
Coop Take it Zrich Letzipark,"Baslerstrasse 50, Zrich",47.3875611,8.497703399999999,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJpw_N7jQKkEcRdH9zBB5VTho,8066,"Baslerstrasse 50, 8066 Zrich, Switzerland",https://www.coop.ch/de/services/standorte-und-oeffnungszeiten/detail.html/2167/
Coop ToGo Letzipark,"Baslerstrasse 50, Zrich",47.38681099999999,8.4993207,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJF_Z10DQKkEcRJNe9Pd-k_As,8066,"Baslerstrasse 50, 8066 Zrich, Switzerland",https://www.coop.ch/de/services/standorte-und-oeffnungszeiten/detail.html/5327/
Coop Supermarkt Zrich Maagplatz,"Maagpl. 1, Zrich",47.3859754,8.5161538,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ_9A0iXFzkEcRGO4MkdFBzrc,8005,"Maagpl. 1, 8005 Zrich, Switzerland",https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-maagplatz/5013_POS
Coop Supermarkt Pfingstweidstrasse Prime 2,"Maschinenstrasse 10, Zrich",47.387401,8.517362,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJuYcXq00LkEcRwkQs_vtH_X4,8005,"Maschinenstrasse 10, 8005 Zrich, Switzerland",https://www.coop.ch/de/standorte/coop-supermarkt-pfingstweidstrasse-prime-2/5240_POS
