Coop Supermarkt Zrich Tiefenbrunnen,"Seefeldstrasse 199, Zrich",47.3533693,8.559115,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJcczfo0enmkcRcVGnSsAbTPE,8008,"Seefeldstrasse 199, 8008 Zrich, Switzerland",https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-tiefenbrunnen/1246_POS
SPAR Supermarkt Zrich Forchstrasse,"Forchstrasse 140, Zrich",47.360411,8.563348999999999,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJyW4V-zWnmkcRqIhXwo6RgoQ,8032,"Forchstrasse 140, 8032 Zrich, Switzerland",https://www.spar.ch/
migrolino Zrich Hornegg,"Horneggstrasse 3, Zrich",47.3522694,8.5586466,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ4zS5ckenmkcRgG7e3h-NwcQ,8008,"Horneggstrasse 3, 8008 Zrich, Switzerland",http://www.migrolino.ch/
Migros Supermarkt,"Forchstrasse 260, Zrich",47.3576042,8.5716275,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJvSPwpTGnmkcRfQMgzGhOoYI,8008,"Forchstrasse 260, 8008 Zrich, Switzerland",https://filialen.migros.ch/de/migros-supermarkt-zuerich-burgwies
Coop Pronto Shop,"Witikonerstrasse 15, Zrich",47.3639816,8.5670317,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJV-0RKDWnmkcReHFRQHO9q2M,8032,"Witikonerstrasse 15, 8032 Zrich, Switzerland",https://www.coop-pronto.ch/de/standort/zuerich-klusplatz/
Migros Supermarkt,"Witikonerstrasse 293, Zrich",47.35909299999999,8.5856,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJVbosGiqnmkcRaO1Fr_17AEQ,8053,"Witikonerstrasse 293, 8053 Zrich, Switzerland",https://filialen.migros.ch/de/migros-supermarkt-zuerich-witikon-zentrum
Coop Supermarkt Zrich Witikonerstrasse,"Witikonerstrasse 409, Zrich",47.3602256,8.594670899999999,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJf599CtOmmkcRWHiWHxYCYGA,8053,"Witikonerstrasse 409, 8053 Zrich, Switzerland",https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-witikonerstrasse/1416_POS
ALDI Zrich,"Witikonerstrasse 279, Zrich",47.3587468,8.5855994,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJxXEJCJmnmkcR0vOQ6iIwg8g,8053,"Witikonerstrasse 279, 8053 Zrich, Switzerland",https://www.aldi-suisse.ch/de/
migrolino Birmensdorf,"Industriestrasse 1, Birmensdorf",47.3654398,8.429690599999999,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ4Q2NTqUOkEcRdJ334CCgdqg,8903,"Industriestrasse 1, 8903 Birmensdorf, Switzerland",http://www.migrolino.ch/
Migros Supermarkt,"Zrcherstrasse 8, Uitikon",47.3682327,8.462667099999999,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJCUfywF4JkEcRk_49-0QlaqM,8142,"Zrcherstrasse 8, 8142 Uitikon, Switzerland",https://filialen.migros.ch/de/migros-supermarkt-uitikon-waldegg-2
